reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
0e35d0a9-a401-4135-b714-5cf766cbe427,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,custermer service was wonderful,5,0,30.7.0.100,2025-04-22 14:12:25,,,30.7.0.100
74185791-a900-40a0-9ba4-6c497787c48c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,cool,5,0,,2025-04-22 13:45:56,,,
16230e08-89b8-4737-9890-10eb9572fb73,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,LOVE IT! I SHOP ON HERE ALL THE TIME!,5,0,,2025-04-22 11:29:42,,,
0178d736-a284-4bff-abbb-ca2428c8d22b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Great options, pricing to meet individual needs.",4,0,30.7.0.100,2025-04-22 11:27:01,,,30.7.0.100
e4bd7736-c741-40f9-8dae-7a2d942016ee,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,one of the best local online shopping,5,0,,2025-04-22 10:41:30,,,
e386f7a6-1c44-40b5-be84-f7c1c810ec49,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Am about to order my graduation dress from Amazon and one of my older sisters friends got her wedding dress from shein and her vail from Amazon she loved loved both,5,0,30.7.0.100,2025-04-22 10:36:57,,,30.7.0.100
71a996dc-8b2b-4eac-92b3-b3396afb998b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I've been waiting for my refund for 6 months now and it's still hasn't been initiated by the seller. I need my money back, it's been 6 months .",1,1,30.7.0.100,2025-04-22 10:12:06,,,30.7.0.100
7d2110aa-9359-415c-896c-0f64a11d7637,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,amazing,5,0,30.7.0.100,2025-04-22 10:10:11,,,30.7.0.100
eb2ba5e1-9d6b-47c9-b5da-1a1e172e1535,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It loads SOOOO slow. one of the few apps on my phone like this. gets worse with every sale,2,1,30.7.0.100,2025-04-22 10:06:30,,,30.7.0.100
ea5903ce-17bb-48df-ab0d-14c15293a4d9,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,can't do books. full app better.,1,0,,2025-04-22 10:02:40,,,
43150db1-6024-4e17-93c0-8ff20a6eeffc,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I don't understand why I'm being charged for using this mobile app? I see this on my bank account. Totally confused!,3,0,30.7.0.100,2025-04-22 09:52:21,,,30.7.0.100
1433aaa0-a4ce-4c74-be36-d38b3fcd7f6e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"a lot of problems with delivery , drivers don't follow instructions ..",2,1,30.7.0.100,2025-04-22 09:31:13,,,30.7.0.100
5d705709-f394-47e0-8974-2b9bb38e1aa9,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Amazon is best way to shop for anything,5,0,30.7.0.100,2025-04-22 09:15:39,,,30.7.0.100
6ef5d542-85a6-484c-b9c3-85675852746c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Decent app. I've found if my bill is due on the 20th and I pay it on the 20th, the app will indicate it's ""past due"" on the 21st until the payment completes processing.",3,0,30.7.0.100,2025-04-22 07:51:49,,,30.7.0.100
ed2b9258-29fa-493e-84c6-e9fad43e3da6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"At first it was great, I'd love shopping in Amazon. I was even a prime member, but lately, the package, for some reason, has been getting delayed and even yesterday I was getting a package that I've been waiting like a month now and for some reason like 2 delivery stops before me, they lost conexión with the traking of the van and my package was yet delayed again. Now I have to wait even more on a package that is already delayed. I'm so disappointed, though. It's been a little bad lately.",3,0,,2025-04-22 07:38:39,,,
eebc1c68-bdf3-41f4-9f81-b784c0fc0216,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I may have an Amazon shopping addiction. I get packages almost every day,5,0,30.7.0.100,2025-04-22 07:27:28,,,30.7.0.100
1b214631-73fd-4f3c-990b-659de867baf4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,زفت ورد الاموال اسواء مما يكون والمشكة انك مش الغلطان,1,0,,2025-04-22 07:21:12,,,
16542d93-3e67-46e5-9256-00481f6264dd,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,my favorite place to buy.,5,0,30.7.0.100,2025-04-22 06:59:32,,,30.7.0.100
9e7d5847-1605-485f-99cd-73839210ca9c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,prime say overnight most of the time it's not,4,0,30.7.0.100,2025-04-22 06:57:49,,,30.7.0.100
4551c6e9-4624-4f6c-8ab2-6170a43461f0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Amazon is amazing, such fast delivery and the app is always on point and I have never had any issues with it with the many, many, many years I've used this app.",5,0,30.7.0.100,2025-04-22 06:48:17,,,30.7.0.100
5e5b84ec-d868-4eae-a2cf-29bcad1475f9,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,cool,5,0,30.7.0.100,2025-04-22 06:44:39,,,30.7.0.100
f90d8f2b-bf35-4516-8b8b-99e7f82bb074,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Amazon has gone down from 4 to 1 stars for various reasons: Due to a bad update Wish List has to be selected several times to bring up the current list❗Shipping wait-time has increased by 3x & they are sending out open/used damaged incorrect products & expensive items are sent out in only thin plastic (not even bubble envelopes) causing product damage (especially to DVDs/electronics) then items have to be returned after delivery. Cheap products are in boxes, that makes no common sense at all❗",1,61,30.7.0.100,2025-04-22 06:26:03,,,30.7.0.100
90d34f22-1cd8-4fef-8901-af727d8f3282,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"omg Amazon you are super amazing!! NOT one delivery failed, AND all of my packages come as described, no damages whatsoever!! thank you Amazon! 😁 ps. I recommend getting Amazon prime for free shipping! ☺️",5,0,30.3.0.100,2025-04-22 05:32:24,,,30.3.0.100
702fb944-44b4-4dae-aa13-ad033ed66b68,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Awesome 👍,4,0,30.7.0.100,2025-04-22 05:14:03,,,30.7.0.100
39f0ac17-404a-4ecf-b14d-690adb820f40,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,great,5,0,30.7.0.100,2025-04-22 04:16:24,,,30.7.0.100
0d350340-b347-4855-8762-043a48151c5c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very nice,4,0,30.5.0.100,2025-04-22 04:02:24,,,30.5.0.100
235b7766-d980-465d-b53a-94269fa0fdb8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tired of not being able to get on the site. constantly getting an ""oops, something went wrong on our end."" No wonder you're being boycott.",1,1,30.7.0.100,2025-04-22 03:42:08,,,30.7.0.100
73875e4f-2eb7-4175-8289-4097ddca851d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I just updated the app, and it still doesn't work.",2,0,30.8.0.100,2025-04-22 03:38:53,,,30.8.0.100
bd8ad23b-4b6a-4469-9dc3-3ba4b8319343,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Who doesn't love shopping from home? lol,5,0,30.7.0.100,2025-04-22 03:28:01,,,30.7.0.100
8cf91503-b19d-4692-8e45-3375527267fe,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,changed. can't clear cashe,1,0,30.7.0.100,2025-04-22 03:23:50,,,30.7.0.100
ddf23a48-55a3-49e6-a7f4-66c1a271e658,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,excellent service,5,0,30.7.0.100,2025-04-22 03:22:43,,,30.7.0.100
fbecce10-f5e5-4d12-ba6a-87ae33c877e3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I love Amazon shopping 🛍 it's super convenient for someone with disabilities.,5,0,30.7.0.100,2025-04-22 03:07:23,,,30.7.0.100
eed66f2e-2d1c-43a9-8ff2-9185b914bb03,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok,5,0,28.23.2.100,2025-04-22 02:47:34,,,28.23.2.100
4bf2a1b8-d9fa-4bea-8670-f2511660b1fc,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I wanted a phone case but I couldn’t get on to the app today I received a message that my order was delivered. I didn’t receive the phone case and I never got to change my address. I don’t know what happened to the order or how it was sent when I was able to get on the app.,4,0,,2025-04-22 02:40:54,,,
d5b2797c-a4a4-441f-bd52-815db857ef89,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I really liked amazon before it went downhill with its customer service. I bought a device, and when it stopped working, it took me 6 months. Whole six months to get a hold of specialist and only to found about the seller left the Amazon and now they can't do anything. i wasted my $200 with nothing in return. I'm really pissed and disappointed. Amazon shouldn't work with sellers if they can't take responsibility for customer service.",1,1,,2025-04-22 02:37:45,,,
7b0fe3b5-d9c3-47ed-bb97-10e4586aeccd,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"everything of everything except gross stuff. shop ""you know where"" for cheap stuff.",5,0,30.7.0.100,2025-04-22 02:25:39,,,30.7.0.100
cd34f5f6-03c0-4d32-bb8e-2902e2bddb51,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Thanks in advance!,4,0,30.7.0.100,2025-04-22 02:02:19,,,30.7.0.100
ea2707d8-2092-468e-a843-c104eac30527,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,love you guys girls thems theys Awesome,5,0,30.7.0.100,2025-04-22 01:55:53,,,30.7.0.100
dfd749ec-575f-47c1-956f-bcfdf865cae1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Like there customer service,5,0,30.7.0.100,2025-04-22 01:48:24,,,30.7.0.100
e9688007-19c7-4194-a8d3-5c3ecdefc741,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,BE AWARE READ RETURN POLICY. Amazon have changed return policy check item description now if does not say 30 day return. You cannot return it and everyone knows how Amazon customer service is od this USA company.,2,1,30.7.0.100,2025-04-22 01:40:21,,,30.7.0.100
534f07c3-182b-4f26-94bc-af482eb4d178,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"not sure when or why they started sending out a million notifications a day to advertise deals in my cart, but it's annoying. the only notifications I should be getting are regarding my orders.",1,1,30.7.0.100,2025-04-22 01:39:49,,,30.7.0.100
a9b738c1-97f9-446d-8d7a-876a7a15a7b0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,not bad has great prices deals and more,5,0,,2025-04-22 01:20:35,,,
1f87db53-d027-4f76-a4b7-86b3bd8919ff,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it's not working,1,0,30.7.0.100,2025-04-22 01:17:51,,,30.7.0.100
bd024286-0e3e-4886-b18d-5020d5ebbd76,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"worst app to use for shopping, I bought 2 cases of sodas from Amazon because I cant go to the store because it hurts when I walk, so I ordered to 12 pack of sodas, yes they arrived but about 8 of them were busted and 2 of them were leaking from thr cans, whenever I get my next delivery from Amazon, im deleting the app from my phone, I am so done, I'm actually about to put a lawsuit against them because I'm so irritated and angry with them for not keeping my packages from getting damaged.",1,0,30.7.0.100,2025-04-22 01:10:52,,,30.7.0.100
cb786268-0eac-4a3b-9a3d-dafa466f0d76,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,nothing arrives on the time they give you.,2,1,30.7.0.100,2025-04-22 01:06:12,,,30.7.0.100
5196fbb8-99c1-4ea0-8be1-c1c92a0dd6c6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I have used Amazon for so many things ,shipping and selection are better then their competitors",5,0,30.7.0.100,2025-04-22 01:00:30,,,30.7.0.100
4b42fb8e-a5c3-43f8-967f-8c68018ecbd1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,all they sell now is used items from unreputable sellers you're not actually getting anything from an Amazon warehouse most of it comes from resellers selling junk,1,1,28.15.0.100,2025-04-22 00:45:55,,,28.15.0.100
df846da9-f5fe-48f1-bc8b-fac391ec5794,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it keeps logging me out and I've lost 703$ on it,1,0,,2025-04-22 00:44:41,,,
ce5cfd86-b769-43f6-8a2f-1edced548c61,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Amazon is a very difficult company to deal with. they take your money for prime benefits, but when it's time to cancel they can't seem to find your account and I'm still receiving emails from them? Go figure!!",1,0,,2025-04-22 00:16:02,,,
1581f379-90f9-41dc-ab4e-537e89458abc,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,no customer support they make it impossible to get help so you have to just deal with any problems it's absolutely horrible they suck and prime is just an extra charge good luck on getting any actual benefits from it so many late orders and can't reach anyone to help wish I could give them 0 stars,1,1,30.7.0.100,2025-04-21 23:45:54,,,30.7.0.100
cfd12613-388c-4124-a740-82ec1a60f022,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Стрёмное приложение как из середины десятых. Интерфейс ублюдский, удобство использования - дно.",3,0,30.7.0.100,2025-04-21 23:42:47,,,30.7.0.100
6b15a239-b6f8-45c3-835d-b1c8f5fadb9d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"last update will delete your entire checkout and save for later list, to much investment time lost so will end up buying auto part elsewhere. auto parts search algorithms constantly showing results for parts on other makes vehicles, not to mention the other bugs like having to touch the back 3 times now to go back to the check out page, checkout page will not let you deselect items the first time needing 2 more try or not show the correct item that is selected to purchase,more waisted time",2,3,30.7.0.100,2025-04-21 23:19:22,,,30.7.0.100
43bb7d5b-9774-4be0-a480-da6eae75fc2d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Trying to get a Warranty issue fixed an posted a YouTube link, an you keep removing the link! HOW THE HELL AM I SUPPOSED TO GET A WARRANTY IF YOU KEEP REMOVING THE LINK??????????????????¿???????????????????????????????????¿.???????(?*?*?*?*???????*???????",1,2,,2025-04-21 22:49:59,,,
5195a1c2-d36a-46c6-a7cd-dddaec5255de,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,not good.. very dissappointed about how the courier driver not answering my call..i waited 2 hrs.. then i just want to cancel my order but the customer service are irresponsible,1,1,,2025-04-21 22:34:16,,,
4d07cbc4-813e-49a3-915d-251e7b106783,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"UPDATE: Amazon you are going from bad to worse! We cannot return items in the paper or cardboard packing in which the item was received. No, that has to be recycled so that returns are packed by the Post Office in PLASTIC BAGS. Amazon, you beg us to combine our orders and get them delivered in the same box, on the same day, to reduce waste etc, so why send them on separate days instead of the day specifically requested. Reducing the carbon footprint where? Amazon you need to do better........",1,1,30.7.0.100,2025-04-21 22:31:24,,,30.7.0.100
f647cefe-adbd-40b3-a943-ed1521f62dd2,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,love Amazon,4,0,,2025-04-21 22:26:34,,,
7c83dd8a-e046-47f8-8c8e-ad10d8fa479d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very good app,5,0,30.7.0.100,2025-04-21 21:38:46,,,30.7.0.100
74e294a3-0c3e-4d21-aec4-5278ed2d5252,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"amazon seems to have issues at check out. although I have affirm, they continuously request to fill out an application. I've already been approved for purchase with affirm yet this app shows nothing ordered and still wants you to fill out the application when selecting affirm. these kind of issues is why I've uninstalled Amazon twice in the past. either fix it or I'll start buying more at ebay where I have no issues with although I pay a little more with less headaches.",2,2,30.7.0.100,2025-04-21 21:34:37,,,30.7.0.100
c0013953-b64d-4ca8-8486-f383f2d303d0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I have been a user for years, but now using U.S.P.S for delivery is terrible!!! I have called and asked for a different carrier, but have been refused. I am now ordering less from Amazon due to this inconvenience.",2,0,30.7.0.100,2025-04-21 21:24:45,,,30.7.0.100
d3adcbc9-4492-4a6a-8eb7-c10e79b27afc,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,What happened to the old ui?? It goes to a web based screen now and it's trash. 90% of products are made in China. your subscription is too expensive. most your products break in 3 months. I've been waiting for a month for something. customer service sucks.,1,1,30.7.0.100,2025-04-21 19:47:02,,,30.7.0.100
08e37606-b499-4865-8f23-810329885c38,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I still think it is a mistake for Amazon to have discontinued its dedicated app for grocery shopping. This one gets more complicated to use for groceries, not easier, as Amazon introduces updates. For example, the search function in Amazon Fresh sometimes doesn't work as it should (unless Amazon's goal is to control/limit a shopper's information on product availability.) And recently, touching the screen in the wrong place unexpectedly added another item to an order I had placed earlier.",2,0,,2025-04-21 19:40:36,,,
6a12db50-341a-4574-a351-b4bc20f5b328,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,this app is really starting to get on my damn nerves every search it lessens the items but UPS the price and they only does it to the prime members it's like they don't want us to save money just like Google doesn't care if we're hacked or not so when are you going to actually start caring about the people who are using these apps and make them better,1,2,30.5.0.100,2025-04-21 19:37:43,,,30.5.0.100
de4f7d04-786f-49ac-85c9-8a5b152ef1be,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,They do to much when I get in the first time and give a lot of puzzles at the first time,1,0,30.7.0.100,2025-04-21 19:31:07,,,30.7.0.100
fe08489d-8937-4478-94c9-005366e6ae4a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,simply the best,5,0,22.1.0.100,2025-04-21 19:04:01,,,22.1.0.100
ded33d57-85cb-49be-9d69-2b0af2e3dcfc,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I really like Amazon but I hate when they show somethings they say change your location and I don't like that. everyone has the right to buy what ever they want they don't have to change their location for it.,1,0,30.7.0.100,2025-04-21 18:22:24,,,30.7.0.100
429689ad-f933-44b8-a20c-3b09cc9344fa,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,well with shopping experience it's Kool but product sucks .,4,0,30.7.0.100,2025-04-21 18:18:43,,,30.7.0.100
3b64e7f2-6487-455f-8f37-efed1ed1f531,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,im impressed,5,0,30.7.0.100,2025-04-21 18:08:48,,,30.7.0.100
304547f5-78e1-4534-8308-ca6ef6425050,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I spend more time filtering scam or knockoff products than it would take to just purchase a legit item somewhere else. Amazon needs to force all sellers to list the country of origin for their products and add a filter for customers. Delivery reliability is getting worse. The return policy has gotten worse. Fake reviews. Overpriced goods. It's honestly not much better than Temu or Alibaba at this point. I've been pushing myself to buy from manufacturer storefronts directly more and more.,1,2,30.7.0.100,2025-04-21 18:04:15,,,30.7.0.100
